page_title|card|sentence
Snake|snake|All modern snakes are grouped within the suborder Serpentes in Linnean taxonomy, part of the order Squamata, though their precise placement within squamates remains controversial.The two infraorders of Serpentes are
Snake|snake|Alethinophidia and Scolecophidia
Snake|snake|This separation is based on morphological characteristics and mitochondrial DNA sequence similarity
Snake|snake|"Alethinophidia is sometimes split into Henophidia and Caenophidia, with the latter consisting of ""colubroid"" snakes (colubrids, vipers, elapids, hydrophiids, and atractaspids) and acrochordids, while the other alethinophidian families comprise Henophidia"
Snake|snake|While not extant today, the Madtsoiidae, a family of giant, primitive, python-like snakes, was around until 50,000 years ago in Australia, represented by genera such as Wonambi.
Snake|snake|There are numerous debates in the systematics within the group
Snake|snake|For instance, many sources classify Boidae and Pythonidae as one family, while some keep the Elapidae and Hydrophiidae (sea snakes) separate for practical reasons despite their extremely close relation.
Snake|snake|While snakes are limbless reptiles, evolved from (and grouped with) lizards, there are many other species of lizards that have lost their limbs independently but which superficially look similar to snakes
Snake|snake|These include the slowworm and glass snake.
Snake|snake|The now extinct Titanoboa cerrejonensis was 12.8 m (42 ft) in length
Snake|snake|By comparison, the largest extant snakes are the reticulated python, measuring about 6.95 m (22.8 ft) long, and the green anaconda, which measures about 5.21 m (17.1 ft) long and is considered the heaviest snake on Earth at 97.5 kg (215 lb).At the other end of the scale, the smallest extant snake is Leptotyphlops carlae, with a length of about 10.4 cm (4.1 in)
Snake|snake|Most snakes are fairly small animals, approximately 1 m (3.3 ft) in length.
Snake|snake|"Pit vipers, pythons, and some boas have infrared-sensitive receptors in deep grooves on the snout, allowing them to ""see"" the radiated heat of warm-blooded prey"
Snake|snake|"In pit vipers, the grooves are located between the nostril and the eye in a large ""pit"" on each side of the head"
Snake|snake|Other infrared-sensitive snakes have multiple, smaller labial pits lining the upper lip, just below the nostrils.A snake tracks its prey using smell, collecting airborne particles with its forked tongue, then passing them to the vomeronasal organ or Jacobson's organ in the mouth for examination
Snake|snake|The fork in the tongue provides a sort of directional sense of smell and taste simultaneously
Snake|snake|The snake's tongue is constantly in motion, sampling particles from the air, ground, and water, analyzing the chemicals found, and determining the presence of prey or predators in the local environment
Snake|snake|In water-dwelling snakes, such as the anaconda, the tongue functions efficiently underwater.
Snake|snake|The underside of a snake is very sensitive to vibration, allowing the snake to detect approaching animals by sensing faint vibrations in the ground.Snake vision varies greatly between species
Snake|snake|Some have keen eyesight and others are only able to distinguish light from dark, but the important trend is that a snake's visual perception is adequate enough to track movements
Snake|snake|Generally, vision is best in tree-dwelling snakes and weakest in burrowing snakes
Snake|snake|Some have binocular vision, where both eyes are capable of focusing on the same point, an example of this being the Asian vine snake
Snake|snake|Most snakes focus by moving the lens back and forth in relation to the retina
Snake|snake|Diurnal snakes have round pupils and many nocturnal snakes have slit pupils
Snake|snake|Most species possess three visual pigments and are probably able to see two primary colors in daylight
Snake|snake|It has been concluded that the last common ancestors of all snakes had UV-sensitive vision, but most snakes that depend on their eyesight to hunt in daylight have evolved lenses that act like sunglasses for filtering out the UV-light, which probably also sharpens their vision by improving the contrast.
Snake|snake|The skin of a snake is covered in scales
Snake|snake|Contrary to the popular notion of snakes being slimy (because of possible confusion of snakes with worms), snakeskin has a smooth, dry texture
Snake|snake|Most snakes use specialized belly scales to travel, allowing them to grip surfaces
Snake|snake|The body scales may be smooth, keeled, or granular
Snake|snake|"The eyelids of a snake are transparent ""spectacle"" scales, also known as brille, which remain permanently closed."
Snake|snake|The shedding of scales is called ecdysis (or in normal usage, molting or sloughing)
Snake|snake|Snakes shed the complete outer layer of skin in one piece
Snake|snake|Snake scales are not discrete, but extensions of the epidermis—hence they are not shed separately but as a complete outer layer during each molt, akin to a sock being turned inside out.Snakes have a wide diversity of skin coloration patterns which are often related to behavior, such as the tendency to have to flee from predators
Snake|snake|Snakes that are at a high risk of predation tend to be plain, or have longitudinal stripes, providing few reference points to predators, thus allowing the snake to escape without being noticed
Snake|snake|Plain snakes usually adopt active hunting strategies, as their pattern allows them to send little information to prey about motion
Snake|snake|Blotched snakes usually use ambush-based strategies, likely because it helps them blend into an environment with irregularly shaped objects, like sticks or rocks
Snake|snake|Spotted patterning can similarly help snakes to blend into their environment.The shape and number of scales on the head, back, and belly are often characteristic and used for taxonomic purposes
Snake|snake|Scales are named mainly according to their positions on the body
Snake|snake|"In ""advanced"" (Caenophidian) snakes, the broad belly scales and rows of dorsal scales correspond to the vertebrae, allowing these to be counted without the need for dissection."
Snake|snake|"Molting (or ""ecdysis"") serves a number of purposes"
Snake|snake|Firstly, the old and worn skin is replaced, and secondly, it helps get rid of parasites such as mites and ticks
Snake|snake|Renewal of the skin by molting supposedly allows growth in some animals such as insects, but this has been disputed in the case of snakes.Molting occurs periodically throughout the life of a snake
Snake|snake|Before each molt, the snake stops eating and often hides or moves to a safe place
Snake|snake|Just before shedding, the skin becomes dull and dry looking and the snake's eyes turn cloudy or blue-colored
Snake|snake|The inner surface of the old skin liquefies, causing it to separate from the new skin beneath it
Snake|snake|"After a few days, the eyes become clear and the snake ""crawls"" out of its old skin, which splits close to the snake's mouth"
Snake|snake|The snake rubs its body against rough surfaces to aid in the shedding of its old skin
Snake|snake|In many cases, the cast skin peels backward over the body from head to tail in one piece, like pulling a sock off inside-out, revealing a new, larger, brighter layer of skin which has formed underneath.A young snake that is still growing may shed its skin up to four times a year, but an older snake may shed only once or twice a year
Snake|snake|The discarded skin carries a perfect imprint of the scale pattern, so it is usually possible to identify the snake from the cast skin if it is reasonably intact
Snake|snake|This periodic renewal has led to the snake being a symbol of healing and medicine, as pictured in the Rod of Asclepius.Scale counts can sometimes be used to identify the sex of a snake when the species is not distinctly sexually dimorphic
Snake|snake|A probe is fully inserted into the cloaca, marked at the point where it stops, then removed and measured against the subcaudal scales
Snake|snake|The scalation count determines whether the snake is a male or female, as the hemipenes of a male will probe to a different depth (usually longer) than the cloaca of a female.
Snake|snake|The skull consists of a solid and complete neurocranium, to which many of the other bones are only loosely attached, particularly the highly mobile jaw bones, which facilitate manipulation and ingestion of large prey items
Snake|snake|The left and right sides of the lower jaw are joined together only by a flexible ligament at the anterior tips, allowing them to separate widely, and the posterior end of the lower jaw bones articulate with a quadrate bone, allowing further mobility
Snake|snake|The mandible and quadrate bones can pick up ground-borne vibrations; because the sides of the lower jaw can move independently of one another, a snake resting its jaw on a surface has sensitive stereo auditory perception, used for detecting the position of prey
Snake|snake|The jaw–quadrate–stapes pathway is capable of detecting vibrations on the angstrom scale, despite the absence of an outer ear and the lack of an impedance matching mechanism—provided by the ossicles in other vertebrates—for receiving vibrations from the air.The hyoid is a small bone located posterior and ventral to the skull, in the 'neck' region, which serves as an attachment for the muscles of the snake's tongue, as it does in all other tetrapods.
Snake|snake|The vertebral column consists of between 200 and 400 vertebrae, or sometimes more
Snake|snake|The body vertebrae each have two ribs articulating with them
Snake|snake|The tail vertebrae are comparatively few in number (often less than 20% of the total) and lack ribs
Snake|snake|The vertebrae have projections that allow for strong muscle attachment, enabling locomotion without limbs.
Snake|snake|Caudal autotomy (self-amputation of the tail), a feature found in some lizards, is absent in most snakes
Snake|snake|In the rare cases where it does exist in snakes, caudal autotomy is intervertebral (meaning the separation of adjacent vertebrae), unlike that in lizards, which is intravertebral, i.e
Snake|snake|the break happens along a predefined fracture plane present on a vertebra.In some snakes, most notably boas and pythons, there are vestiges of the hindlimbs in the form of a pair of pelvic spurs
Snake|snake|These small, claw-like protrusions on each side of the cloaca are the external portion of the vestigial hindlimb skeleton, which includes the remains of an ilium and femur.
Snake|snake|Snakes and other reptiles have a three-chambered heart that controls the circulatory system via the left and right atrium, and one ventricle
Snake|snake|Internally, the ventricle is divided into three interconnected cavities
Snake|snake|the cavum arteriosum, the cavum pulmonale, and the cavum venosum
Snake|snake|The cavum venosum receives deoxygenated blood from the right atrium and the cavum arteriosum receives oxygenated blood from the left atrium
Snake|snake|Located beneath the cavum venosum is the cavum pulmonale, which pumps blood to the pulmonary trunk.The snake's heart is encased in a sac, called the pericardium, located at the bifurcation of the bronchi
Snake|snake|The heart is able to move around, owing to the lack of a diaphragm; this adjustment protects the heart from potential damage when large ingested prey is passed through the esophagus
Snake|snake|The spleen is attached to the gall bladder and pancreas and filters the blood
Snake|snake|The thymus, located in fatty tissue above the heart, is responsible for the generation of immune cells in the blood
Snake|snake|The cardiovascular system of snakes is unique for the presence of a renal portal system in which the blood from the snake's tail passes through the kidneys before returning to the heart.The vestigial left lung is often small or sometimes even absent, as snakes' tubular bodies require all of their organs to be long and thin
Snake|snake|In the majority of species, only one lung is functional
Snake|snake|This lung contains a vascularized anterior portion and a posterior portion that does not function in gas exchange
Snake|snake|This 'saccular lung' is used for hydrostatic purposes to adjust buoyancy in some aquatic snakes and its function remains unknown in terrestrial species
Snake|snake|Many organs that are paired, such as kidneys or reproductive organs, are staggered within the body, one located ahead of the other.Snakes have no lymph nodes.
Snake|snake|Cobras, vipers, and closely related species use venom to immobilize, injure, or kill their prey
Snake|snake|The venom is modified saliva, delivered through fangs.
Snake|snake|243  The fangs of 'advanced' venomous snakes like viperids and elapids are hollow, allowing venom to be injected more effectively, and the fangs of rear-fanged snakes such as the boomslang simply have a groove on the posterior edge to channel venom into the wound
Snake|snake|Snake venoms are often prey-specific, and their role in self-defense is secondary.
Snake|snake|243 Venom, like all salivary secretions, is a predigestant that initiates the breakdown of food into soluble compounds, facilitating proper digestion
Snake|snake|Even nonvenomous snakebites (like any animal bite) cause tissue damage.
Snake|snake|209 Certain birds, mammals, and other snakes (such as kingsnakes) that prey on venomous snakes have developed resistance and even immunity to certain venoms.
Snake|snake|243  Venomous snakes include three families of snakes, and do not constitute a formal taxonomic classification group.
Snake|snake|"The colloquial term ""poisonous snake"" is generally an incorrect label for snakes"
Snake|snake|A poison is inhaled or ingested, whereas venom produced by snakes is injected into its victim via fangs
Snake|snake|There are, however, two exceptions
Snake|snake|Rhabdophis sequesters toxins from the toads it eats, then secretes them from nuchal glands to ward off predators; and a small unusual population of garter snakes in the US state of Oregon retains enough toxins in their livers from ingested newts to be effectively poisonous to small local predators (such as crows and foxes).Snake venoms are complex mixtures of proteins, and are stored in venom glands at the back of the head
Snake|snake|In all venomous snakes, these glands open through ducts into grooved or hollow teeth in the upper jaw.
Snake|snake|243  The proteins can potentially be a mix of neurotoxins (which attack the nervous system), hemotoxins (which attack the circulatory system), cytotoxins, bungarotoxins, and many other toxins that affect the body in different ways
Snake|snake|Almost all snake venom contains hyaluronidase, an enzyme that ensures rapid diffusion of the venom.
Snake|snake|243 Venomous snakes that use hemotoxins usually have fangs in the front of their mouths, making it easier for them to inject the venom into their victims
Snake|snake|Some snakes that use neurotoxins (such as the mangrove snake) have fangs in the back of their mouths, with the fangs curled backwards
Snake|snake|This makes it difficult both for the snake to use its venom and for scientists to milk them
Snake|snake|"Elapids, however, such as cobras and kraits are proteroglyphous—they possess hollow fangs that cannot be erected toward the front of their mouths, and cannot ""stab"" like a viper"
Snake|snake|They must actually bite the victim.
Snake|snake|242 It has been suggested that all snakes may be venomous to a certain degree, with harmless snakes having weak venom and no fangs
Snake|snake|"According to this theory, most snakes that are labelled ""nonvenomous"" would be considered harmless because they either lack a venom delivery method or are incapable of delivering enough to endanger a human"
Snake|snake|The theory postulates that snakes may have evolved from a common lizard ancestor that was venomous, and also that venomous lizards like the gila monster, beaded lizard, monitor lizards, and the now-extinct mosasaurs, may have derived from this same common ancestor
Snake|snake|"They share this ""venom clade"" with various other saurian species."
Snake|snake|Colubrids – boomslangs, tree snakes, vine snakes, cat snakes, although not all colubrids are venomous.
Snake|snake|209
Snake|snake|Although a wide range of reproductive modes are used by snakes, all employ internal fertilization
Snake|snake|This is accomplished by means of paired, forked hemipenes, which are stored, inverted, in the male's tail
Snake|snake|The hemipenes are often grooved, hooked, or spined—designed to grip the walls of the female's cloaca.Most species of snakes lay eggs which they abandon shortly after laying
Snake|snake|However, a few species (such as the king cobra) construct nests and stay in the vicinity of the hatchlings after incubation
Snake|snake|Most pythons coil around their egg-clutches and remain with them until they hatch
Snake|snake|A female python will not leave the eggs, except to occasionally bask in the sun or drink water
Snake|snake|"She will even ""shiver"" to generate heat to incubate the eggs.Some species of snake are ovoviviparous and retain the eggs within their bodies until they are almost ready to hatch"
Snake|snake|Several species of snake, such as the boa constrictor and green anaconda, are fully viviparous, nourishing their young through a placenta as well as a yolk sac; this is highly unusual among reptiles, and normally found in requiem sharks or placental mammals
Snake|snake|Retention of eggs and live birth are most often associated with colder environments.
Snake|snake|Sexual selection in snakes is demonstrated by the 3,000 species that each use different tactics in acquiring mates
Snake|snake|Ritual combat between males for the females they want to mate with includes topping, a behavior exhibited by most viperids in which one male will twist around the vertically elevated fore body of its opponent and force it downward
Snake|snake|It is common for neck-biting to occur while the snakes are entwined.
Snake|snake|Parthenogenesis is a natural form of reproduction in which growth and development of embryos occur without fertilization
Snake|snake|Agkistrodon contortrix (copperhead) and Agkistrodon piscivorus (cottonmouth) can reproduce by facultative parthenogenesis, meaning that they are capable of switching from a sexual mode of reproduction to an asexual mode
Snake|snake|The most likely type of parthenogenesis to occur is automixis with terminal fusion, a process in which two terminal products from the same meiosis fuse to form a diploid zygote
Snake|snake|This process leads to genome-wide homozygosity, expression of deleterious recessive alleles, and often to developmental abnormalities
Snake|snake|Both captive-born and wild-born copperheads and cottonmouths appear to be capable of this form of parthenogenesis.Reproduction in squamate reptiles is almost exclusively sexual
Snake|snake|Males ordinarily have a ZZ pair of sex-determining chromosomes, and females a ZW pair
Snake|snake|However, the Colombian Rainbow boa (Epicrates maurus) can also reproduce by facultative parthenogenesis, resulting in production of WW female progeny
Snake|snake|The WW females are likely produced by terminal automixis.
Snake|snake|In regions where winters are too cold for snakes to tolerate while remaining active, local species will enter a period of brumation
Snake|snake|Unlike hibernation, in which the dormant mammals are actually asleep, brumating reptiles are awake but inactive
Snake|snake|Individual snakes may brumate in burrows, under rock piles, or inside fallen trees, or large numbers of snakes may clump together in hibernacula.
Snake|snake|All snakes are strictly carnivorous, preying on small animals including lizards, frogs, other snakes, small mammals, birds, eggs, fish, snails, worms, and insects.[1] Snakes cannot bite or tear their food to pieces so must swallow their prey whole
Snake|snake|The eating habits of a snake are largely influenced by body size; smaller snakes eat smaller prey
Snake|snake|Juvenile pythons might start out feeding on lizards or mice and graduate to small deer or antelope as an adult, for example.
Snake|snake|The snake's jaw is a complex structure
Snake|snake|Contrary to the popular belief that snakes can dislocate their jaws, they have an extremely flexible lower jaw, the two halves of which are not rigidly attached, and numerous other joints in the skull, which allow the snake to open its mouth wide enough to swallow prey whole, even if it is larger in diameter than the snake itself
Snake|snake|For example, the African egg-eating snake has flexible jaws adapted for eating eggs much larger than the diameter of its head.
Snake|snake|81  This snake has no teeth, but does have bony protrusions on the inside edge of its spine, which it uses to break the shell when eating eggs.
Snake|snake|81 
Snake|snake|The majority of snakes eat a variety of prey animals, but there is some specialization in certain species
Snake|snake|King cobras and the Australian bandy-bandy consume other snakes
Snake|snake|Species of the family Pareidae have more teeth on the right side of their mouths than on the left, as they mostly prey on snails and the shells usually spiral clockwise.
Snake|snake|184 Some snakes have a venomous bite, which they use to kill their prey before eating it
Snake|snake|Other snakes kill their prey by constriction, while some swallow their prey when it is still alive.
Snake|snake|81 
Snake|snake|After eating, snakes become dormant to allow the process of digestion to take place; this is an intense activity, especially after consumption of large prey
Snake|snake|In species that feed only sporadically, the entire intestine enters a reduced state between meals to conserve energy
Snake|snake|The digestive system is then 'up-regulated' to full capacity within 48 hours of prey consumption
Snake|snake|"Being ectothermic (""cold-blooded""), the surrounding temperature plays an important role in the digestion process"
Snake|snake|The ideal temperature for snakes to digest food is 30 °C (86 °F)
Snake|snake|There is a huge amount of metabolic energy involved in a snake's digestion, for example the surface body temperature of the South American rattlesnake (Crotalus durissus)  increases by as much as 1.2 °C (2.2 °F) during the digestive process
Snake|snake|If a snake is disturbed after having eaten recently, it will often regurgitate its prey to be able to escape the perceived threat
Snake|snake|When undisturbed, the digestive process is highly efficient; the snake's digestive enzymes dissolve and absorb everything but the prey's hair (or feathers) and claws, which are excreted along with waste.
Snake|snake|Common prey for snakes include but are not limited to
Snake|snake|mice, rats, lizards (specifically
Snake|snake|small lizards such as [Albemarlensis],and insects such as spiders.
Snake|snake|Hooding (expansion of the neck area) is a visual deterrent, mostly seen in cobras (elapids), and is primarily controlled by rib muscles
Snake|snake|Hooding can be accompanied by spitting venom towards the threatening object, and producing a specialized sound; hissing
Snake|snake|Studies on captive cobras showed that 13 to 22% of the body length is raised during hooding.
Snake|snake|The lack of limbs does not impede the movement of snakes
Snake|snake|They have developed several different modes of locomotion to deal with particular environments
Snake|snake|Unlike the gaits of limbed animals, which form a continuum, each mode of snake locomotion is discrete and distinct from the others; transitions between modes are abrupt.
Snake|snake|Lateral undulation is the sole mode of aquatic locomotion, and the most common mode of terrestrial locomotion
Snake|snake|"In this mode, the body of the snake alternately flexes to the left and right, resulting in a series of rearward-moving ""waves"""
Snake|snake|While this movement appears rapid, snakes have rarely been documented moving faster than two body-lengths per second, often much less
Snake|snake|This mode of movement has the same net cost of transport (calories burned per meter moved) as running in lizards of the same mass.Terrestrial lateral undulation is the most common mode of terrestrial locomotion for most snake species
Snake|snake|In this mode, the posteriorly moving waves push against contact points in the environment, such as rocks, twigs, irregularities in the soil, etc
Snake|snake|Each of these environmental objects, in turn, generates a reaction force directed forward and towards the midline of the snake, resulting in forward thrust while the lateral components cancel out
Snake|snake|The speed of this movement depends upon the density of push-points in the environment, with a medium density of about 8 along the snake's length being ideal
Snake|snake|The wave speed is precisely the same as the snake speed, and as a result, every point on the snake's body follows the path of the point ahead of it, allowing snakes to move through very dense vegetation and small openings.When swimming, the waves become larger as they move down the snake's body, and the wave travels backwards faster than the snake moves forwards
Snake|snake|Thrust is generated by pushing their body against the water, resulting in the observed slip
Snake|snake|In spite of overall similarities, studies show that the pattern of muscle activation is different in aquatic versus terrestrial lateral undulation, which justifies calling them separate modes
Snake|snake|All snakes can laterally undulate forward (with backward-moving waves), but only sea snakes have been observed reversing the motion (moving backwards with forward-moving waves).
Snake|snake|"Most often employed by colubroid snakes (colubrids, elapids, and vipers) when the snake must move in an environment that lacks irregularities to push against (rendering lateral undulation impossible), such as a slick mud flat, or a sand dune, sidewinding is a modified form of lateral undulation in which all of the body segments oriented in one direction remain in contact with the ground, while the other segments are lifted up, resulting in a peculiar ""rolling"" motion"
Snake|snake|This mode of locomotion overcomes the slippery nature of sand or mud by pushing off with only static portions on the body, thereby minimizing slipping
Snake|snake|The static nature of the contact points can be shown from the tracks of a sidewinding snake, which show each belly scale imprint, without any smearing
Snake|snake|This mode of locomotion has very low caloric cost, less than ⅓ of the cost for a lizard to move the same distance
Snake|snake|Contrary to popular belief, there is no evidence that sidewinding is associated with the sand being hot.
Snake|snake|When push-points are absent, but there is not enough space to use sidewinding because of lateral constraints, such as in tunnels, snakes rely on concertina locomotion
Snake|snake|In this mode, the snake braces the posterior portion of its body against the tunnel wall while the front of the snake extends and straightens
Snake|snake|The front portion then flexes and forms an anchor point, and the posterior is straightened and pulled forwards
Snake|snake|This mode of locomotion is slow and very demanding, up to seven times the cost of laterally undulating over the same distance
Snake|snake|This high cost is due to the repeated stops and starts of portions of the body as well as the necessity of using active muscular effort to brace against the tunnel walls.
Snake|snake|The movement of snakes in arboreal habitats has only recently been studied
Snake|snake|While on tree branches, snakes use several modes of locomotion depending on species and bark texture
Snake|snake|In general, snakes will use a modified form of concertina locomotion on smooth branches, but will laterally undulate if contact points are available
Snake|snake|Snakes move faster on small branches and when contact points are present, in contrast to limbed animals, which do better on large branches with little 'clutter'.Gliding snakes (Chrysopelea) of Southeast Asia launch themselves from branch tips, spreading their ribs and laterally undulating as they glide between trees
Snake|snake|These snakes can perform a controlled glide for hundreds of feet depending upon launch altitude and can even turn in midair.
Snake|snake|The slowest mode of snake locomotion is rectilinear locomotion, which is also the only one where the snake does not need to bend its body laterally, though it may do so when turning
Snake|snake|In this mode, the belly scales are lifted and pulled forward before being placed down and the body pulled over them
Snake|snake|Waves of movement and stasis pass posteriorly, resulting in a series of ripples in the skin
Snake|snake|The ribs of the snake do not move in this mode of locomotion and this method is most often used by large pythons, boas, and vipers when stalking prey across open ground as the snake's movements are subtle and harder to detect by their prey in this manner.
Snake|snake|Snakes do not ordinarily prey on humans
Snake|snake|Unless startled or injured, most snakes prefer to avoid contact and will not attack humans
Snake|snake|With the exception of large constrictors, nonvenomous snakes are not a threat to humans
Snake|snake|The bite of a nonvenomous snake is usually harmless; their teeth are not adapted for tearing or inflicting a deep puncture wound, but rather grabbing and holding
Snake|snake|Although the possibility of infection and tissue damage is present in the bite of a nonvenomous snake, venomous snakes present far greater hazard to humans.
Snake|snake|"209  The World Health Organisation (WHO) lists snakebite under the ""other neglected conditions"" category.Documented deaths resulting from snake bites are uncommon"
Snake|snake|Nonfatal bites from venomous snakes may result in the need for amputation of a limb or part thereof
Snake|snake|Of the roughly 725 species of venomous snakes worldwide, only 250 are able to kill a human with one bite
Snake|snake|Australia averages only one fatal snake bite per year
Snake|snake|In India, 250,000 snakebites are recorded in a single year, with as many as 50,000 recorded initial deaths
Snake|snake|The WHO estimates that on the order of 100 000 people die each year as a result of snake bites, and around three times as many amputations and other permanent disabilities are caused by snakebites annually.The treatment for a snakebite is as variable as the bite itself
Snake|snake|The most common and effective method is through antivenom (or antivenin), a serum made from the venom of the snake
Snake|snake|Some antivenom is species-specific (monovalent) while some is made for use with multiple species in mind (polyvalent)
Snake|snake|In the United States for example, all species of venomous snakes are pit vipers, with the exception of the coral snake
Snake|snake|To produce antivenom, a mixture of the venoms of the different species of rattlesnakes, copperheads, and cottonmouths is injected into the body of a horse in ever-increasing dosages until the horse is immunized
Snake|snake|Blood is then extracted from the immunized horse
Snake|snake|The serum is separated and further purified and freeze-dried
Snake|snake|It is reconstituted with sterile water and becomes antivenom
Snake|snake|For this reason, people who are allergic to horses are more likely to suffer an allergic reaction to antivenom
Snake|snake|Antivenom for the more dangerous species (such as mambas, taipans, and cobras) is made in a similar manner in India, South Africa, and Australia, although these antivenoms are species-specific.
Snake|snake|In some parts of the world, especially in India, snake charming is a roadside show performed by a charmer
Snake|snake|In such a show, the snake charmer carries a basket containing a snake that he seemingly charms by playing tunes with his flutelike musical instrument, to which the snake responds
Snake|snake|The snake is in fact responding to the movement of the flute, not the sound it makes, as snakes lack external ears (though they do have internal ears).The Wildlife Protection Act of 1972 in India technically prohibits snake charming on the grounds of reducing animal cruelty
Snake|snake|Other types of snake charmers use a snake and mongoose show, where the two animals have a mock fight; however, this is not very common, as the animals may be seriously injured or killed
Snake|snake|Snake charming as a profession is dying out in India because of competition from modern forms of entertainment and environment laws proscribing the practice
Snake|snake|Many Indians have never seen snake charming and it is becoming a folktale of the past.
Snake|snake|The Irulas tribe of Andhra Pradesh and Tamil Nadu in India have been hunter-gatherers in the hot, dry plains forests, and have practiced the art of snake catching for generations
Snake|snake|They have a vast knowledge of snakes in the field
Snake|snake|They generally catch the snakes with the help of a simple stick
Snake|snake|Earlier, the Irulas caught thousands of snakes for the snake-skin industry
Snake|snake|After the complete ban of the snake-skin industry in India and protection of all snakes under the Indian Wildlife (Protection) Act 1972, they formed the Irula Snake Catcher's Cooperative and switched to catching snakes for removal of venom, releasing them in the wild after four extractions
Snake|snake|The venom so collected is used for producing life-saving antivenom, biomedical research and for other medicinal products
Snake|snake|The Irulas are also known to eat some of the snakes they catch and are very useful in rat extermination in the villages.
Snake|snake|Despite the existence of snake charmers, there have also been professional snake catchers or wranglers
Snake|snake|Modern-day snake trapping involves a herpetologist using a long stick with a V- shaped end
Snake|snake|Some television show hosts, like Bill Haast, Austin Stevens, Steve Irwin, and Jeff Corwin, prefer to catch them using bare hands.
Snake|snake|Although snakes are not commonly thought of as food, their consumption is acceptable in some cultures and may even be considered a delicacy
Snake|snake|Snake soup is popular in Cantonese cuisine, consumed by locals in the autumn to warm their bodies
Snake|snake|Western cultures document the consumption of snakes only under extreme circumstances of hunger, with the exception of cooked rattlesnake meat, which is commonly consumed in Texas and parts of the Midwestern United States.
Snake|snake|In Asian countries such as China, Taiwan, Thailand, Indonesia, Vietnam, and Cambodia, drinking the blood of a snake—particularly the cobra—is believed to increase sexual virility
Snake|snake|When possible, the blood is drained while the cobra is still alive, and it is usually mixed with some form of liquor to improve the taste.The use of snakes in alcohol is accepted in some Asian countries
Snake|snake|In such cases, one or more snakes are left to steep in a jar or container of liquor, as this is claimed to make the liquor stronger (as well as more expensive)
Snake|snake|"One example of this is the Habu snake, which is sometimes placed in the Okinawan liqueur Habushu (ブ酒), also known as ""Habu Sake"".Snake wine (蛇酒) is an alcoholic beverage produced by infusing whole snakes in rice wine or grain alcohol"
Snake|snake|First recorded as being consumed in China during the Western Zhou dynasty, this drink is considered an important curative and is believed to reinvigorate a person according to traditional Chinese medicine.
Snake|snake|In the Western world, some snakes are kept as pets, especially docile species such as the ball python and corn snake
Snake|snake|To meet the demand, a captive breeding industry has developed
Snake|snake|Snakes bred in captivity are considered preferable to specimens caught in the wild and tend to make better pets
Snake|snake|Compared with more traditional types of companion animal, snakes can be very low-maintenance pets; they require minimal space, as most common species do not exceed 5 feet (1.5 m) in length, and can be fed relatively infrequently—usually once every five to 14 days
Snake|snake|Certain snakes have a lifespan of more than 40 years if given proper care.
Snake|snake|In ancient Mesopotamia, Nirah, the messenger god of Ištaran, was represented as a serpent on kudurrus, or boundary stones
Snake|snake|Representations of two intertwined serpents are common in Sumerian art and Neo-Sumerian artwork and still appear sporadically on cylinder seals and amulets until as late as the thirteenth century BC
Snake|snake|The horned viper (Cerastes cerastes) appears in Kassite and Neo-Assyrian kudurrus and is invoked in Assyrian texts as a magical protective entity
Snake|snake|A dragon-like creature with horns, the body and neck of a snake, the forelegs of a lion, and the hind-legs of a bird appears in Mesopotamian art from the Akkadian Period until the Hellenistic Period (323 BC–31 BC)
Snake|snake|"This creature, known in Akkadian as the mušḫuššu, meaning ""furious serpent"", was used as a symbol for particular deities and also as a general protective emblem"
Snake|snake|It seems to have originally been the attendant of the Underworld god Ninazu, but later became the attendant to the Hurrian storm-god Tishpak, as well as, later, Ninazu's son Ningishzida, the Babylonian national god Marduk, the scribal god Nabu, and the Assyrian national god Ashur.In Egyptian history, the snake occupies a primary role with the Nile cobra adorning the crown of the pharaoh in ancient times
Snake|snake|It was worshipped as one of the gods and was also used for sinister purposes
Snake|snake|murder of an adversary and ritual suicide (Cleopatra)
Snake|snake|The ouroboros was a well-known ancient Egyptian symbol of a serpent swallowing its own tail
Snake|snake|"The precursor to the ouroboros was the ""Many-Faced"", a serpent with five heads, who, according to the Amduat, the oldest surviving Book of the Afterlife, was said to coil around the corpse of the sun god Ra protectively"
Snake|snake|"The earliest surviving depiction of a ""true"" ouroboros comes from the gilded shrines in the tomb of Tutankhamun"
Snake|snake|"In the early centuries AD, the ouroboros was adopted as a symbol by Gnostic Christians and chapter 136 of the Pistis Sophia, an early Gnostic text, describes ""a great dragon whose tail is in its mouth"""
Snake|snake|"In medieval alchemy, the ouroboros became a typical western dragon with wings, legs, and a tail.In the Bible, King Nahash of Ammon, whose name means ""Snake"", is depicted very negatively, as a particularly cruel and despicable enemy of the ancient Hebrews."
Snake|snake|The ancient Greeks used the Gorgoneion, a depiction of a hideous face with serpents for hair, as an apotropaic symbol to ward off evil
Snake|snake|In a Greek myth described by Pseudo-Apollodorus in his Bibliotheca, Medusa was a Gorgon with serpents for hair whose gaze turned all those who looked at her to stone and was slain by the hero Perseus
Snake|snake|In the Roman poet Ovid's Metamorphoses, Medusa is said to have once been a beautiful priestess of Athena, whom Athena turned into a serpent-haired monster after she was raped by the god Poseidon in Athena's temple
