page_title|card|sentence
Water (data page)|water|The values in the temperature range of the boiling point of water up to the critical point (100 °C to 374 °C) are drawn from different sources and are substantially less accurate; hence they should be used only as approximate values.To use the values correctly, consider the following points:
Water (data page)|water|The values apply only to smooth interfaces and in the absence other gases or gas mixtures such as air
Water (data page)|water|Hence they apply only to pure phases and need a correction factor for systems in which air is present.
Water (data page)|water|The saturated vapor pressure over water in the temperature range of −100 °C to −50 °C is only extrapolated [Translator's note
Water (data page)|water|Supercooled liquid water is not known to exist below −42 °C].
Water (data page)|water|loge(Pw) = −6094.4642 T−1 + 21.1249952 − 2.724552×10−2 T + 1.6853396×10−5 T2 + 2.4575506 loge(T)For temperature range
Water (data page)|water|173.15 K to 373.15 K or equivalently −100 °C to 100 °C
Water (data page)|water|loge(Pi) = −5504.4088 T−1 − 3.5704628 − 1.7337458×10−2 T + 6.5204209×10−6 T2 + 6.1295027 loge(T)For temperature range
Water (data page)|water|173.15 K to 273.15 K or equivalently −100 °C to 0 °C
Water (data page)|water|An important basic value, which is not registered in the table, is the saturated vapor pressure at the triple point of water
Water (data page)|water|The internationally accepted value according to measurements of Guildner, Johnson and Jones (1976) amounts to:
Water pinch analysis|water|Water pinch analysis (WPA) originates from the concept of heat pinch analysis
Water pinch analysis|water|WPA is a systematic technique for reducing water consumption and wastewater generation through integration of water-using activities or processes
Water pinch analysis|water|WPA was first introduced by Wang and Smith
Water pinch analysis|water|Since then, it has been widely used as a tool for water conservation in industrial process plants
Water pinch analysis|water|Water Pinch Analysis has recently been applied for urban/domestic buildings
Water pinch analysis|water|It was extended in 1998 by Nick Hallale at the University of Cape Town, who developed it as a special case of mass exchange networks for capital cost targeting.
Water pinch analysis|water|Techniques for setting targets for maximum water recovery capable of handling any type of water-using operation including mass-transfer-based and non-mass-transfer based systems include the source and sink composite curves (Nick Hallale (2002)
Water pinch analysis|water|A New Graphical Targeting Method for Water Minimisation
Water pinch analysis|water|Advances in Environmental Research
Water pinch analysis|water|6(3)
Water pinch analysis|water|377–390) and water cascade analysis (WCA)
Water pinch analysis|water|The source and sink composite curves is a graphical tool for setting water recovery targets as well as for design of water recovery networks.
Water pinch analysis|water|5
Water pinch analysis|water|Hallale, Nick
Water pinch analysis|water|(2002)
Water pinch analysis|water|A New Graphical Targeting Method for Water Minimisation
Water pinch analysis|water|Advances in Environmental Research
Water pinch analysis|water|6(3)
Water pinch analysis|water|377–390
Fire|fire|Fire is hot because the conversion of the weak double bond in molecular oxygen, O2, to the stronger bonds in the combustion products carbon dioxide and water releases energy (418 kJ per 32 g of O2); the bond energies of the fuel play only a minor role here
Fire|fire|At a certain point in the combustion reaction, called the ignition point, flames are produced
Fire|fire|The flame is the visible portion of the fire
Fire|fire|Flames consist primarily of carbon dioxide, water vapor, oxygen and nitrogen
Fire|fire|If hot enough, the gases may become ionized to produce plasma
Fire|fire|Depending on the substances alight, and any impurities outside, the color of the flame and the fire's intensity will be different.
Fire|fire|Fire in its most common form can result in conflagration, which has the potential to cause physical damage through burning
Fire|fire|Fire is an important process that affects ecological systems around the globe
Fire|fire|The positive effects of fire include stimulating growth and maintaining various ecological systems.
Fire|fire|Its negative effects include hazard to life and property, atmospheric pollution, and water contamination
Fire|fire|If fire removes protective vegetation, heavy rainfall may lead to an increase in soil erosion by water
Fire|fire|Also, when vegetation is burned, the nitrogen it contains is released into the atmosphere, unlike elements such as potassium and phosphorus which remain in the ash and are quickly recycled into the soil
Fire|fire|"This loss of nitrogen caused by a fire produces a long-term reduction in the fertility of the soil, but this fecundity can potentially be recovered as molecular nitrogen in the atmosphere is ""fixed"" and converted to ammonia by natural phenomena such as lightning and by leguminous plants that are ""nitrogen-fixing"" such as clover, peas, and green beans."
Fire|fire|Fires start when a flammable or a combustible material, in combination with a sufficient quantity of an oxidizer such as oxygen gas or another oxygen-rich compound (though non-oxygen oxidizers exist), is exposed to a source of heat or ambient temperature above the flash point for the fuel/oxidizer mix, and is able to sustain a rate of rapid oxidation that produces a chain reaction
Fire|fire|This is commonly called the fire tetrahedron
Fire|fire|Fire cannot exist without all of these elements in place and in the right proportions
Fire|fire|For example, a flammable liquid will start burning only if the fuel and oxygen are in the right proportions
Fire|fire|Some fuel-oxygen mixes may require a catalyst, a substance that is not consumed, when added, in any chemical reaction during combustion, but which enables the reactants to combust more readily.
Fire|fire|If the oxidizer is oxygen from the surrounding air, the presence of a force of gravity, or of some similar force caused by acceleration, is necessary to produce convection, which removes combustion products and brings a supply of oxygen to the fire
Fire|fire|Without gravity, a fire rapidly surrounds itself with its own combustion products and non-oxidizing gases from the air, which exclude oxygen and extinguish the fire
Fire|fire|Because of this, the risk of fire in a spacecraft is small when it is coasting in inertial flight
Fire|fire|This does not apply if oxygen is supplied to the fire by some process other than thermal convection.
Fire|fire|Fire can be extinguished by removing any one of the elements of the fire tetrahedron
Fire|fire|Consider a natural gas flame, such as from a stove-top burner
Fire|fire|The fire can be extinguished by any of the following:
Fire|fire|application of a retardant chemical such as Halon to the flame, which retards the chemical reaction itself until the rate of combustion is too slow to maintain the chain reaction.In contrast, fire is intensified by increasing the overall rate of combustion
Fire|fire|Methods to do this include balancing the input of fuel and oxidizer to stoichiometric proportions, increasing fuel and oxidizer input in this balanced mix, increasing the ambient temperature so the fire's own heat is better able to sustain combustion, or providing a catalyst, a non-reactant medium in which the fuel and oxidizer can more readily react.
Fire|fire|A flame is a mixture of reacting gases and solids emitting visible, infrared, and sometimes ultraviolet light, the frequency spectrum of which depends on the chemical composition of the burning material and intermediate reaction products
Fire|fire|"In many cases, such as the burning of organic matter, for example wood, or the incomplete combustion of gas, incandescent solid particles called soot produce the familiar red-orange glow of ""fire"""
Fire|fire|This light has a continuous spectrum
Fire|fire|Complete combustion of gas has a dim blue color due to the emission of single-wavelength radiation from various electron transitions in the excited molecules formed in the flame
Fire|fire|Usually oxygen is involved, but hydrogen burning in chlorine also produces a flame, producing hydrogen chloride (HCl)
Fire|fire|Other possible combinations producing flames, amongst many, are fluorine and hydrogen, and hydrazine and nitrogen tetroxide
Fire|fire|"Hydrogen and hydrazine/UDMH flames are similarly pale blue, while burning boron and its compounds, evaluated in mid-20th century as a high energy fuel for jet and rocket engines, emits intense green flame, leading to its informal nickname of ""Green Dragon""."
Fire|fire|The glow of a flame is complex
Fire|fire|Black-body radiation is emitted from soot, gas, and fuel particles, though the soot particles are too small to behave like perfect blackbodies
Fire|fire|There is also photon emission by de-excited atoms and molecules in the gases
Fire|fire|Much of the radiation is emitted in the visible and infrared bands
Fire|fire|The color depends on temperature for the black-body radiation, and on chemical makeup for the emission spectra
Fire|fire|The dominant color in a flame changes with temperature
Fire|fire|The photo of the forest fire in Canada is an excellent example of this variation
Fire|fire|Near the ground, where most burning is occurring, the fire is white, the hottest color possible for organic material in general, or yellow
Fire|fire|Above the yellow region, the color changes to orange, which is cooler, then red, which is cooler still
Fire|fire|Above the red region, combustion no longer occurs, and the uncombusted carbon particles are visible as black smoke.
Fire|fire|The common distribution of a flame under normal gravity conditions depends on convection, as soot tends to rise to the top of a general flame, as in a candle in normal gravity conditions, making it yellow
Fire|fire|In micro gravity or zero gravity, such as an environment in outer space, convection no longer occurs, and the flame becomes spherical, with a tendency to become more blue and more efficient (although it may go out if not moved steadily, as the CO2 from combustion does not disperse as readily in micro gravity, and tends to smother the flame)
Fire|fire|There are several possible explanations for this difference, of which the most likely is that the temperature is sufficiently evenly distributed that soot is not formed and complete combustion occurs
Fire|fire|Experiments by NASA reveal that diffusion flames in micro gravity allow more soot to be completely oxidized after they are produced than diffusion flames on Earth, because of a series of mechanisms that behave differently in micro gravity when compared to normal gravity conditions
Fire|fire|These discoveries have potential applications in applied science and industry, especially concerning fuel efficiency.
Fire|fire|In combustion engines, various steps are taken to eliminate a flame
Fire|fire|The method depends mainly on whether the fuel is oil, wood, or a high-energy fuel such as jet fuel.
Fire|fire|Every natural ecosystem has its own fire regime, and the organisms in those ecosystems are adapted to or dependent upon that fire regime
Fire|fire|Fire creates a mosaic of different habitat patches, each at a different stage of succession
Fire|fire|Different species of plants, animals, and microbes specialize in exploiting a particular stage, and by creating these different types of patches, fire allows a greater number of species to exist within a landscape.
Fire|fire|Fire science is a branch of physical science which includes fire behavior, dynamics, and combustion
Fire|fire|Applications of fire science include fire protection, fire investigation, and wildfire management.
Fire|fire|The fossil record of fire first appears with the establishment of a land-based flora in the Middle Ordovician period, 470 million years ago, permitting the accumulation of oxygen in the atmosphere as never before, as the new hordes of land plants pumped it out as a waste product
Fire|fire|When this concentration rose above 13%, it permitted the possibility of wildfire
Fire|fire|Wildfire is first recorded in the Late Silurian fossil record, 420 million years ago, by fossils of charcoalified plants
Fire|fire|Apart from a controversial gap in the Late Devonian, charcoal is present ever since
Fire|fire|The level of atmospheric oxygen is closely related to the prevalence of charcoal
Fire|fire|clearly oxygen is the key factor in the abundance of wildfire
Fire|fire|Fire also became more abundant when grasses radiated and became the dominant component of many ecosystems, around 6 to 7 million years ago; this kindling provided tinder which allowed for the more rapid spread of fire
Fire|fire|These widespread fires may have initiated a positive feedback process, whereby they produced a warmer, drier climate more conducive to fire.
Fire|fire|The ability to control fire was a dramatic change in the habits of early humans
Fire|fire|Making fire to generate heat and light made it possible for people to cook food, simultaneously increasing the variety and availability of nutrients and reducing disease by killing organisms in the food
Fire|fire|The heat produced would also help people stay warm in cold weather, enabling them to live in cooler climates
Fire|fire|Fire also kept nocturnal predators at bay
Fire|fire|Evidence of cooked food is found from 1 million years ago, although fire was probably not used in a controlled fashion until 400,000 years ago
Fire|fire|There is some evidence that fire may have been used in a controlled fashion about 1 million years ago
Fire|fire|Evidence becomes widespread around 50 to 100 thousand years ago, suggesting regular use from this time; interestingly, resistance to air pollution started to evolve in human populations at a similar point in time
Fire|fire|The use of fire became progressively more sophisticated, with it being used to create charcoal and to control wildlife from 'tens of thousands' of years ago.Fire has also been used for centuries as a method of torture and execution, as evidenced by death by burning as well as torture devices such as the iron boot, which could be filled with water, oil, or even lead and then heated over an open fire to the agony of the wearer.
Fire|fire|By the Neolithic Revolution, during the introduction of grain-based agriculture, people all over the world used fire as a tool in landscape management
Fire|fire|"These fires were typically controlled burns or ""cool fires"", as opposed to uncontrolled ""hot fires"", which damage the soil"
Fire|fire|Hot fires destroy plants and animals, and endanger communities
Fire|fire|This is especially a problem in the forests of today where traditional burning is prevented in order to encourage the growth of timber crops
Fire|fire|Cool fires are generally conducted in the spring and autumn
Fire|fire|They clear undergrowth, burning up biomass that could trigger a hot fire should it get too dense
Fire|fire|They provide a greater variety of environments, which encourages game and plant diversity
Fire|fire|For humans, they make dense, impassable forests traversable
Fire|fire|Another human use for fire in regards to landscape management is its use to clear land for agriculture
Fire|fire|Slash-and-burn agriculture is still common across much of tropical Africa, Asia and South America
Fire|fire|"""For small farmers, it is a convenient way to clear overgrown areas and release nutrients from standing vegetation back into the soil"", said Miguel Pinedo-Vasquez, an ecologist at the Earth Institute’s Center for Environmental Research and Conservation"
Fire|fire|However this useful strategy is also problematic
Fire|fire|Growing population, fragmentation of forests and warming climate are making the earth's surface more prone to ever-larger escaped fires
Fire|fire|These harm ecosystems and human infrastructure, cause health problems, and send up spirals of carbon and soot that may encourage even more warming of the atmosphere – and thus feed back into more fires
Fire|fire|Globally today, as much as 5 million square kilometres – an area more than half the size of the United States – burns in a given year.
Fire|fire|There are numerous modern applications of fire
Fire|fire|In its broadest sense, fire is used by nearly every human being on earth in a controlled setting every day
Fire|fire|Users of internal combustion vehicles employ fire every time they drive
Fire|fire|Thermal power stations provide electricity for a large percentage of humanity by igniting fuels such as coal, oil or natural gas, then using the resultant heat to boil water into steam, which then drives turbines.
Fire|fire|The use of fire in warfare has a long history
Fire|fire|Fire was the basis of all early thermal weapons
Fire|fire|Homer detailed the use of fire by Greek soldiers who hid in a wooden horse to burn Troy during the Trojan war
Fire|fire|Later the Byzantine fleet used Greek fire to attack ships and men
Fire|fire|In the First World War, the first modern flamethrowers were used by infantry, and were successfully mounted on armoured vehicles in the Second World War
Fire|fire|In the latter war, incendiary bombs were used by Axis and Allies alike, notably on Tokyo, Rotterdam, London, Hamburg and, notoriously, at Dresden; in the latter two cases firestorms were deliberately caused in which a ring of fire surrounding each city was drawn inward by an updraft caused by a central cluster of fires
Fire|fire|The United States Army Air Force also extensively used incendiaries against Japanese targets in the latter months of the war, devastating entire cities constructed primarily of wood and paper houses
Fire|fire|The use of napalm was employed in July 1944, towards the end of the Second World War; although its use did not gain public attention until the Vietnam War
Fire|fire|Molotov cocktails were also used.
Fire|fire|Setting fuel aflame releases usable energy
Fire|fire|Wood was a prehistoric fuel, and is still viable today
Fire|fire|The use of fossil fuels, such as petroleum, natural gas, and coal, in power plants supplies the vast majority of the world's electricity today; the International Energy Agency states that nearly 80% of the world's power came from these sources in 2002
Fire|fire|The fire in a power station is used to heat water, creating steam that drives turbines
Fire|fire|The turbines then spin an electric generator to produce electricity
Fire|fire|Fire is also used to provide mechanical work directly, in both external and internal combustion engines.
Fire|fire|Deftly controlling a fire to optimize its size, shape, and intensity is generally called fire management, and the more advanced forms of it, as traditionally (and sometimes still) practiced by skilled cooks, blacksmiths, ironmasters, and others, are highly skilled activities
Fire|fire|They include knowledge about selecting which types of wood, charcoal, or mineral coal to burn; how to arrange the fuel; how to stoke the fire both in early phases and in maintenance phases; how to modulate the amount of heat, flames, and smoke as suited to the desired application; how best to bank a fire to be revived later; how to choose, design, or modify woodstoves, coalstoves, bakery ovens, and industrial furnaces; and so on
Fire|fire|Detailed expositions of fire management are available in various books about blacksmithing, about skilled camping or military scouting, and about the domestic arts in previous centuries.
Fire|fire|Wildfire prevention programs around the world may employ techniques such as wildland fire use and prescribed or controlled burns
Fire|fire|Wildland fire use refers to any fire of natural causes that is monitored but allowed to burn
Fire|fire|Controlled burns are fires ignited by government agencies under less dangerous weather conditions.Fire fighting services are provided in most developed areas to extinguish or contain uncontrolled fires
Fire|fire|Trained firefighters use fire apparatus, water supply resources such as water mains and fire hydrants or they might use A and B class foam depending on what is feeding the fire.
Fire|fire|Fire prevention is intended to reduce sources of ignition
Fire|fire|Fire prevention also includes education to teach people how to avoid causing fires
Fire|fire|Buildings, especially schools and tall buildings, often conduct fire drills to inform and prepare citizens on how to react to a building fire
Fire|fire|Purposely starting destructive fires constitutes arson and is a crime in most jurisdictions.Model building codes require passive fire protection and active fire protection systems to minimize damage resulting from a fire
Fire|fire|The most common form of active fire protection is fire sprinklers
Fire|fire|To maximize passive fire protection of buildings, building materials and furnishings in most developed countries are tested for fire-resistance, combustibility and flammability
Fire|fire|Upholstery, carpeting and plastics used in vehicles and vessels are also tested.
Fire|fire|Different restoration methods and measures are used depending on the type of fire damage that occurred
Fire|fire|Restoration after fire damage can be performed by property management teams, building maintenance personnel, or by the homeowners themselves; however, contacting a certified professional fire damage restoration specialist is often regarded as the safest way to restore fire damaged property due to their training and extensive experience
Fire|fire|"Most are usually listed under ""Fire and Water Restoration"" and they can help speed repairs, whether for individual homeowners or for the largest of institutions.Fire and Water Restoration companies are regulated by the appropriate state's Department of Consumer Affairs – usually the state contractors license board"
Fire|fire|In California, all Fire and Water Restoration companies must register with the California Contractors State License Board
Fire|fire|"Presently, the California Contractors State License Board has no specific classification for ""water and fire damage restoration."" Hence, the Contractor's State License Board requires both an asbestos certification (ASB) as well as a demolition classification (C-21) in order to perform Fire and Water Restoration work."
Fire|fire|Haung, Kai (2009)
Fire|fire|Population and Building Factors That Impact Residential Fire Rates in Large U.S
Fire|fire|Cities
Fire|fire|Applied Research Project
Fire|fire|Texas State University.
Fire|fire|Karki, Sameer (2002)
Fire|fire|"""Community Involvement in and Management of Forest Fires in South East Asia"" (PDF)"
Fire|fire|Project FireFight South East Asia
Fire|fire|Archived from the original (PDF) on February 25, 2009
Fire|fire|Retrieved 2009-02-13
Fire|fire|Kosman, Admiel (January 13, 2011)
Fire|fire|"""Sacred fire"""
Fire|fire|Haaretz.
Fire|fire|Lentile, Leigh B.; Holden, Zachary A.; Smith, Alistair M
Fire|fire|S.; Falkowski, Michael J.; Hudak, Andrew T.; Morgan, Penelope; Lewis, Sarah A.; Gessler, Paul E.; Benson, Nate C (2006)
Fire|fire|"""Remote sensing techniques to assess active fire characteristics and post-fire effects"""
Fire|fire|International Journal of Wildland Fire
Fire|fire|3 (15)
Fire|fire|319–345
Fire|fire|doi:10.1071/WF05097.
Fire|fire|What exactly is fire
Fire|fire|from The Straight Dope
Fire|fire|"""20 Things You Didn't Know About.."
Fire|fire|"Fire"" from Discover magazine"
Atmosphere of Earth|air|The atmosphere of Earth, commonly known as air, is the layer of gases retained by Earth's gravity that surrounds the planet and forms its planetary atmosphere
Atmosphere of Earth|air|The atmosphere of Earth protects life on Earth by creating pressure allowing for liquid water to exist on the Earth's surface, absorbing ultraviolet solar radiation, warming the surface through heat retention (greenhouse effect), and reducing temperature extremes between day and night (the diurnal temperature variation).
Atmosphere of Earth|air|By mole fraction (i.e., by number of molecules), dry air contains 78.08% nitrogen, 20.95% oxygen, 0.93% argon, 0.04% carbon dioxide, and small amounts of other gases
Atmosphere of Earth|air|Air also contains a variable amount of water vapor, on average around 1% at sea level, and 0.4% over the entire atmosphere
Atmosphere of Earth|air|Air composition, temperature, and atmospheric pressure vary with altitude
Atmosphere of Earth|air|Within the atmosphere, air suitable for use in photosynthesis by terrestrial plants and breathing of terrestrial animals is found only in Earth's troposphere.Earth's early atmosphere consisted of gases in the solar nebula, primarily hydrogen
Atmosphere of Earth|air|The atmosphere changed significantly over time, affected by many factors such as volcanism, life, and weathering
Atmosphere of Earth|air|Recently, human activity has also contributed to atmospheric changes, such as global warming, ozone depletion and acid deposition.
Atmosphere of Earth|air|The atmosphere has a mass of about 5.15×1018 kg, three quarters of which is within about 11 km (6.8 mi; 36,000 ft) of the surface
Atmosphere of Earth|air|The atmosphere becomes thinner with increasing altitude, with no definite boundary between the atmosphere and outer space
Atmosphere of Earth|air|The Kármán line, at 100 km (62 mi) or 1.57% of Earth's radius, is often used as the border between the atmosphere and outer space
Atmosphere of Earth|air|Atmospheric effects become noticeable during atmospheric reentry of spacecraft at an altitude of around 120 km (75 mi)
Atmosphere of Earth|air|Several layers can be distinguished in the atmosphere, based on characteristics such as temperature and composition.
Atmosphere of Earth|air|The study of Earth's atmosphere and its processes is called atmospheric science (aerology), and includes multiple subfields, such as climatology and atmospheric physics
Atmosphere of Earth|air|Early pioneers in the field include Léon Teisserenc de Bort and Richard Assmann
Atmosphere of Earth|air|The study of historic atmosphere is called paleoclimatology.
Atmosphere of Earth|air|The three major constituents of Earth's atmosphere are nitrogen, oxygen, and argon
Atmosphere of Earth|air|Water vapor accounts for roughly 0.25% of the atmosphere by mass
Atmosphere of Earth|air|The concentration of water vapor (a greenhouse gas) varies significantly from around 10 ppm by mole fraction in the coldest portions of the atmosphere to as much as 5% by mole fraction in hot, humid air masses, and concentrations of other atmospheric gases are typically quoted in terms of dry air (without water vapor).
Atmosphere of Earth|air|8  The remaining gases are often referred to as trace gases, among which are other greenhouse gases, principally carbon dioxide, methane, nitrous oxide, and ozone
Atmosphere of Earth|air|Besides argon, already mentioned, other noble gases, neon, helium, krypton, and xenon are also present
Atmosphere of Earth|air|Filtered air includes trace amounts of many other chemical compounds
Atmosphere of Earth|air|Many substances of natural origin may be present in locally and seasonally variable small amounts as aerosols in an unfiltered air sample, including dust of mineral and organic composition, pollen and spores, sea spray, and volcanic ash
Atmosphere of Earth|air|Various industrial pollutants also may be present as gases or aerosols, such as chlorine (elemental or in compounds), fluorine compounds and elemental mercury vapor
Atmosphere of Earth|air|Sulfur compounds such as hydrogen sulfide and sulfur dioxide (SO2) may be derived from natural sources or from industrial air pollution.
Atmosphere of Earth|air|The average molecular weight of dry air, which can be used to calculate densities or to convert between mole fraction and mass fraction, is about 28.946 or 28.96 g/mol
Atmosphere of Earth|air|This is decreased when the air is humid.
Atmosphere of Earth|air|In general, air pressure and density decrease with altitude in the atmosphere
Atmosphere of Earth|air|However, the temperature has a more complicated profile with altitude, and may remain relatively constant or even increase with altitude in some regions (see the temperature section, below)
Atmosphere of Earth|air|Because the general pattern of the temperature/altitude profile, or lapse rate, is constant and measurable by means of instrumented balloon soundings, the temperature behavior provides a useful metric to distinguish atmospheric layers
Atmosphere of Earth|air|In this way, Earth's atmosphere can be divided (called atmospheric stratification) into five main layers
Atmosphere of Earth|air|troposphere, stratosphere, mesosphere, thermosphere, and exosphere
Atmosphere of Earth|air|The altitudes of the five layers are as follows:
Atmosphere of Earth|air|Exosphere
Atmosphere of Earth|air|700 to 10,000 km (440 to 6,200 miles)
Atmosphere of Earth|air|Thermosphere
Atmosphere of Earth|air|80 to 700 km (50 to 440 miles)
Atmosphere of Earth|air|Mesosphere
Atmosphere of Earth|air|50 to 80 km (31 to 50 miles)
Atmosphere of Earth|air|Stratosphere
Atmosphere of Earth|air|12 to 50 km (7 to 31 miles)
Atmosphere of Earth|air|Troposphere
Atmosphere of Earth|air|0 to 12 km (0 to 7 miles)
Atmosphere of Earth|air|The exosphere is the outermost layer of Earth's atmosphere (i.e
Atmosphere of Earth|air|the upper limit of the atmosphere)
Atmosphere of Earth|air|It extends from the thermopause, at the top of the thermosphere at an altitude of about 700 km above sea level, to about 10,000 km (6,200 mi; 33,000,000 ft), where it merges into the solar wind.
Atmosphere of Earth|air|This layer is mainly composed of extremely low densities of hydrogen, helium and several heavier molecules including nitrogen, oxygen and carbon dioxide closer to the exobase
Atmosphere of Earth|air|The atoms and molecules are so far apart that they can travel hundreds of kilometers without colliding with one another
Atmosphere of Earth|air|Thus, the exosphere no longer behaves like a gas, and the particles constantly escape into space
Atmosphere of Earth|air|These free-moving particles follow ballistic trajectories and may migrate in and out of the magnetosphere or the solar wind.
Atmosphere of Earth|air|The exosphere is too far above Earth for meteorological phenomena to be possible
Atmosphere of Earth|air|However, Earth's auroras—the aurora borealis (northern lights) and aurora australis (southern lights)—sometimes occur in the lower part of the exosphere, where they overlap into the thermosphere
Atmosphere of Earth|air|The exosphere contains many of the artificial satellites that orbit Earth.
Atmosphere of Earth|air|The thermosphere is the second-highest layer of Earth's atmosphere
Atmosphere of Earth|air|It extends from the mesopause (which separates it from the mesosphere) at an altitude of about 80 km (50 mi; 260,000 ft) up to the thermopause at an altitude range of 500–1000 km (310–620 mi; 1,600,000–3,300,000 ft)
Atmosphere of Earth|air|The height of the thermopause varies considerably due to changes in solar activity
Atmosphere of Earth|air|Because the thermopause lies at the lower boundary of the exosphere, it is also referred to as the exobase
Atmosphere of Earth|air|The lower part of the thermosphere, from 80 to 550 kilometres (50 to 342 mi) above Earth's surface, contains the ionosphere.
Atmosphere of Earth|air|The temperature of the thermosphere gradually increases with height and can rise as high as 1500 °C (2700 °F), though the gas molecules are so far apart that its temperature in the usual sense is not very meaningful
Atmosphere of Earth|air|The air is so rarefied that an individual molecule (of oxygen, for example) travels an average of 1 kilometre (0.62 mi; 3300 ft) between collisions with other molecules
Atmosphere of Earth|air|Although the thermosphere has a high proportion of molecules with high energy, it would not feel hot to a human in direct contact, because its density is too low to conduct a significant amount of energy to or from the skin.
Atmosphere of Earth|air|This layer is completely cloudless and free of water vapor
Atmosphere of Earth|air|However, non-hydrometeorological phenomena such as the aurora borealis and aurora australis are occasionally seen in the thermosphere
Atmosphere of Earth|air|The International Space Station orbits in this layer, between 350 and 420 km (220 and 260 mi)
Atmosphere of Earth|air|It is this layer where many of the satellites orbiting the earth are present.
Atmosphere of Earth|air|The mesosphere is the third highest layer of Earth's atmosphere, occupying the region above the stratosphere and below the thermosphere
Atmosphere of Earth|air|It extends from the stratopause at an altitude of about 50 km (31 mi; 160,000 ft) to the mesopause at 80–85 km (50–53 mi; 260,000–280,000 ft) above sea level.
Atmosphere of Earth|air|Temperatures drop with increasing altitude to the mesopause that marks the top of this middle layer of the atmosphere
Atmosphere of Earth|air|It is the coldest place on Earth and has an average temperature around −85 °C (−120 °F; 190 K).Just below the mesopause, the air is so cold that even the very scarce water vapor at this altitude can sublimate into polar-mesospheric noctilucent clouds
Atmosphere of Earth|air|These are the highest clouds in the atmosphere and may be visible to the naked eye if sunlight reflects off them about an hour or two after sunset or similarly before sunrise
Atmosphere of Earth|air|They are most readily visible when the Sun is around 4 to 16 degrees below the horizon
Atmosphere of Earth|air|Lightning-induced discharges known as transient luminous events (TLEs) occasionally form in the mesosphere above tropospheric thunderclouds
Atmosphere of Earth|air|The mesosphere is also the layer where most meteors burn up upon atmospheric entrance
Atmosphere of Earth|air|It is too high above Earth to be accessible to jet-powered aircraft and balloons, and too low to permit orbital spacecraft
Atmosphere of Earth|air|The mesosphere is mainly accessed by sounding rockets and rocket-powered aircraft.
Atmosphere of Earth|air|The stratosphere is the second-lowest layer of Earth's atmosphere
Atmosphere of Earth|air|It lies above the troposphere and is separated from it by the tropopause
Atmosphere of Earth|air|This layer extends from the top of the troposphere at roughly 12 km (7.5 mi; 39,000 ft) above Earth's surface to the stratopause at an altitude of about 50 to 55 km (31 to 34 mi; 164,000 to 180,000 ft).
Atmosphere of Earth|air|The atmospheric pressure at the top of the stratosphere is roughly 1/1000 the pressure at sea level
Atmosphere of Earth|air|It contains the ozone layer, which is the part of Earth's atmosphere that contains relatively high concentrations of that gas
Atmosphere of Earth|air|The stratosphere defines a layer in which temperatures rise with increasing altitude
Atmosphere of Earth|air|This rise in temperature is caused by the absorption of ultraviolet radiation (UV) radiation from the Sun by the ozone layer, which restricts turbulence and mixing
Atmosphere of Earth|air|Although the temperature may be −60 °C (−76 °F; 210 K) at the tropopause, the top of the stratosphere is much warmer, and may be near 0 °C.The stratospheric temperature profile creates very stable atmospheric conditions, so the stratosphere lacks the weather-producing air turbulence that is so prevalent in the troposphere
Atmosphere of Earth|air|Consequently, the stratosphere is almost completely free of clouds and other forms of weather
Atmosphere of Earth|air|However, polar stratospheric or nacreous clouds are occasionally seen in the lower part of this layer of the atmosphere where the air is coldest
Atmosphere of Earth|air|The stratosphere is the highest layer that can be accessed by jet-powered aircraft.
Atmosphere of Earth|air|The troposphere is the lowest layer of Earth's atmosphere
Atmosphere of Earth|air|It extends from Earth's surface to an average height of about 12 km (7.5 mi; 39,000 ft), although this altitude varies from about 9 km (5.6 mi; 30,000 ft) at the geographic poles to 17 km (11 mi; 56,000 ft) at the Equator, with some variation due to weather
Atmosphere of Earth|air|The troposphere is bounded above by the tropopause, a boundary marked in most places by a temperature inversion (i.e
Atmosphere of Earth|air|a layer of relatively warm air above a colder one), and in others by a zone that is isothermal with height.Although variations do occur, the temperature usually declines with increasing altitude in the troposphere because the troposphere is mostly heated through energy transfer from the surface
Atmosphere of Earth|air|Thus, the lowest part of the troposphere (i.e
Atmosphere of Earth|air|Earth's surface) is typically the warmest section of the troposphere
Atmosphere of Earth|air|"This promotes vertical mixing (hence, the origin of its name in the Greek word τρόπος, tropos, meaning ""turn"")"
Atmosphere of Earth|air|The troposphere contains roughly 80% of the mass of Earth's atmosphere
Atmosphere of Earth|air|The troposphere is denser than all its overlying layers because a larger atmospheric weight sits on top of the troposphere and causes it to be most severely compressed
Atmosphere of Earth|air|Fifty percent of the total mass of the atmosphere is located in the lower 5.6 km (3.5 mi; 18,000 ft) of the troposphere.
Atmosphere of Earth|air|Nearly all atmospheric water vapor or moisture is found in the troposphere, so it is the layer where most of Earth's weather takes place
Atmosphere of Earth|air|It has basically all the weather-associated cloud genus types generated by active wind circulation, although very tall cumulonimbus thunder clouds can penetrate the tropopause from below and rise into the lower part of the stratosphere
Atmosphere of Earth|air|Most conventional aviation activity takes place in the troposphere, and it is the only layer that can be accessed by propeller-driven aircraft.
Atmosphere of Earth|air|The ozone layer is contained within the stratosphere
Atmosphere of Earth|air|In this layer ozone concentrations are about 2 to 8 parts per million, which is much higher than in the lower atmosphere but still very small compared to the main components of the atmosphere
